image_path,original_size,method,compressed_size,compression_ratio,compression_time,decompression_time,psnr,ssim
mountains/mountains_000339.png,90186,JPEG_Q85,55423,1.6272305721451383,0.0013506412506103516,7.677078247070312e-05,36.993278434630874,0.9984528302302278
mountains/mountains_000339.png,90186,Haar_T5.0,2097327,0.04300044771273149,0.16952013969421387,0.38492727279663086,10.083363186674351,0.45055742941422267
mountains/mountains_000339.png,90186,DCT_Q50,1426553,0.06321952286385434,4.73136830329895,5.798702955245972,28.257159589766317,0.988397754485775
snow/snow_000652.png,69037,PNG_Lossless,266443,0.25910607522059126,0.07147097587585449,9.799003601074219e-05,inf,1.0
snow/snow_000652.png,69037,JPEG_Q85,59978,1.151038714195205,0.0013287067413330078,7.581710815429688e-05,36.145102262541464,0.9976457187446657
snow/snow_000652.png,69037,Haar_T5.0,2097327,0.032916660110702815,0.03790879249572754,0.26212263107299805,6.542606176940955,0.22390924413608304
snow/snow_000652.png,69037,DCT_Q50,1426553,0.04839427627294605,4.668510437011719,5.734038352966309,27.683154031370186,0.9833284874425189
snow/snow_000754.png,46067,PNG_Lossless,210895,0.21843571445506058,0.14927268028259277,0.0001690387725830078,inf,1.0
snow/snow_000754.png,46067,JPEG_Q85,28541,1.6140639781367156,0.0009243488311767578,6.532669067382812e-05,44.07493747476029,0.9983164468472971
snow/snow_000754.png,46067,Haar_T5.0,2097327,0.02196462449584638,0.012517690658569336,0.03758645057678223,14.783066148449924,0.29947217262056813
snow/snow_000754.png,46067,DCT_Q50,1426553,0.032292526110141016,4.624053001403809,5.6766111850738525,36.14164282134421,0.9895703067236707
snow/snow_000709.png,78163,PNG_Lossless,307257,0.2543896477541602,0.054877281188964844,0.000164031982421875,inf,1.0
snow/snow_000709.png,78163,JPEG_Q85,51448,1.5192621676255638,0.0011937618255615234,6.961822509765625e-05,40.114657599824795,0.9984823784048075
snow/snow_000709.png,78163,Haar_T5.0,2097327,0.037267912919635326,0.014174699783325195,0.15359091758728027,10.783813418764623,0.37151628985847185
snow/snow_000709.png,78163,DCT_Q50,1426553,0.05479151493144664,4.663968563079834,5.735472917556763,31.66946108077265,0.989400000637689
snow/snow_000088.png,60713,PNG_Lossless,273100,0.22231050897107288,0.10709834098815918,0.0001354217529296875,inf,1.0
snow/snow_000088.png,60713,JPEG_Q85,39905,1.5214384162385666,0.001111745834350586,7.271766662597656e-05,41.09822905865312,0.9991157639886626
snow/snow_000088.png,60713,Haar_T5.0,2097327,0.028947798793416572,0.012596368789672852,0.035451650619506836,7.584575879849895,0.05071549219091322
snow/snow_000088.png,60713,DCT_Q50,1528442,0.03972214843611992,5.064686059951782,6.14544939994812,33.0500814512638,0.9943751843026208
snow/snow_000985.png,62088,PNG_Lossless,264788,0.23448192516277172,0.11710977554321289,0.00016546249389648438,inf,1.0
snow/snow_000985.png,62088,JPEG_Q85,42077,1.475580483399482,0.0010945796966552734,7.009506225585938e-05,39.52227209872057,0.9992017202598311
snow/snow_000985.png,62088,Haar_T5.0,2097327,0.02960339517872034,0.026185035705566406,0.024526119232177734,11.08557081889984,0.4761198334212334
snow/snow_000985.png,62088,DCT_Q50,1426553,0.04352309377920063,4.648577928543091,5.7174458503723145,31.42284292258896,0.9948339375021291
